id,name,popularity,genres,related_artist_ids,related_artist_names
2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,59,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']","['6fHETUBbKmdmgybtFOFQuc', '4fSPtBgFPZzygkY6MehwQ7', '3M4ThdJR28z9eSMcQHAZ5G', '0IBAqjHG8DSaD7PPCGnGiZ', '7FPkZue0zzjHaOPJb4WCw3', '1Li0eIWeMeWcOOWpImcG9H', '51Eq6WMVEOjjx9KQMAnneG', '0XNa1vTidXlvJ2gHSsRi4A', '0LbLWjaweRbO4FDKYlbfNt', '7vkiEK5D7Gf0z4M1Va0CXD', '1ctkBmvz80MGyi72Ix055S', '0vW8z9pZMGCcRtGPGtyqiB', '1rAv1GhTQ2rmG94p9lU3rB', '0ikiOZC4SDG6OrgHLESydg', '3M0H4efyA5YcijrKlaKbYn', '2qlAMLpUyBjZgnzuFXXZXI', '11wRdbnoYqRddKBrpHt4Ue', '6ssXMmc5EOUrauZxirM910', '09K1H1DgyIXHsMx2j7KTFX', '450iujbtN6XgiA9pv6fVZz']","['Dirty Pretty Things', 'The Libertines', 'The Fratellis', 'Babyshambles', 'The Pigeon Detectives', 'Albert Hammond Jr', 'The Cribs', 'Franz Ferdinand', 'Kaiser Chiefs', 'The Vines', 'Alex Turner', 'The Maccabees', 'Julian Casablancas', 'Peter Doherty', 'Miles Kane', 'Klaxons', 'Kasabian', 'White Lies', 'Mystery Jets', 'Razorlight']"
7FPkZue0zzjHaOPJb4WCw3,The Pigeon Detectives,45,"['indie rock', 'leeds indie', 'modern rock', 'new rave']","['721LNYldlmaLlKi0IQ5ClK', '1fy3AQc7grjf5LnCd7snSg', '01ZP85CNi7Y9t1e0one46k', '3Sr1muUE6DYihFufoHpnfc', '0ucpA79hkvtJ2qtPv1yXVm', '1KlihEB7FggW8e9cMbPXAz', '6fHETUBbKmdmgybtFOFQuc', '51Eq6WMVEOjjx9KQMAnneG', '14Gi3Uph96lpNB3utkoVAD', '4LlDtNr8qFwhrT8eL2wzH4', '450iujbtN6XgiA9pv6fVZz', '35YNL4wwv11ZkmeWWL51y7', '048FBwXjFYBWxSggPDipic', '14GEKKALFIO2oB9IdGXg2e', '1NfJU4hy56Z4UM4iyIa1B2', '2qV7axHq9Jk7QqFcB3f05A', '19t4krGrwyr10giUMdv8BK', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '3M4ThdJR28z9eSMcQHAZ5G']","['Little Man Tate', 'The View', 'The Enemy', 'The Rifles', 'The Holloways', 'Milburn', 'Dirty Pretty Things', 'The Cribs', 'Hard-FI', 'The Hoosiers', 'Razorlight', 'We Are Scientists', 'Maximo Park', 'Reverend And The Makers', 'Courteeners', 'The Zutons', 'The Twang', 'The Futureheads', 'The Rakes', 'The Fratellis']"
4Xxkt0tSJr1uNxGDZcJLRc,VANT,36,"['english indie rock', 'modern alternative rock', 'modern rock']","['6hWReUQlQwLTYlmZ1vltRB', '5CMAV0Fr8uS2YqlR1ZG5lA', '4hfrzKkUsrb3Cz209SKxbo', '7MkyChCSbNBozQ6jq79lop', '0FHPAcPoHtExxmF68aEChO', '5kkANnP50OoBkxc8JRuTsA', '3ga6P2RJRcvCRdnNcyK6wr', '3E3NOIlw2s1ZPU9GRB9jaq', '4fgXfJCQnK6c44u4KzAtQP', '4zoylbX2qRvtWbVq0nduGG', '3uhfMjcE5HJqMIWh3Iolw0', '52pNByiBWx6SVMMqqcCA74', '6jCJXKWlZky694nYGcJlm1', '6DaXEbr3LdLNcui8pZf6AF', '7DruTvBV7owt1aSAZHsU58', '1ShwUjKIwQRaUJij7jgRhp', '6rXvNr9Gj20KRBVxDbVbv6', '7jZycSvTyx0W9poD4PjEIG', '3KozMLMh8J2iR3jmwndtfX', '6FKokxvL5PCWIxrVhMyDgI']","['King No-One', 'High Tyde', 'Ten Tonnes', 'Marsicans', 'King Nun', 'Spring King', 'The Bohicas', 'JAWS', 'Sundara Karma', 'Glass Caves', 'The Pale White', 'The Magic Gang', 'CHILDCARE', 'The Luka State', 'Viola Beach', 'The Night Café', 'Darlia', 'The Hunna', 'Otherkin', 'Demob Happy']"
51Eq6WMVEOjjx9KQMAnneG,The Cribs,46,"['alternative dance', 'british indie rock', 'britpop', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'west yorkshire indie']","['3TBfn8PtXr42OrTPaoC3E8', '1SBU4DvQapOFCnxMzENUkp', '7FPkZue0zzjHaOPJb4WCw3', '7mDQwcnDUGuSoggxbUtVc1', '721LNYldlmaLlKi0IQ5ClK', '3Sr1muUE6DYihFufoHpnfc', '4kYNTq3njMHBcnv8Di0v0Y', '0vW8z9pZMGCcRtGPGtyqiB', '1fy3AQc7grjf5LnCd7snSg', '09K1H1DgyIXHsMx2j7KTFX', '1KlihEB7FggW8e9cMbPXAz', '01ZP85CNi7Y9t1e0one46k', '35YNL4wwv11ZkmeWWL51y7', '3On7zXKjSRYhbsuUpLJ59k', '6fHETUBbKmdmgybtFOFQuc', '048FBwXjFYBWxSggPDipic', '0IBAqjHG8DSaD7PPCGnGiZ', '15dpP4ak7Z35TvysdicaUr', '3Rsr4Z96O6U3lToOiV3zBh', '4fSPtBgFPZzygkY6MehwQ7']","['The Futureheads', 'Good Shoes', 'The Pigeon Detectives', 'The Rakes', 'Little Man Tate', 'The Rifles', 'Young Knives', 'The Maccabees', 'The View', 'Mystery Jets', 'Milburn', 'The Enemy', 'We Are Scientists', 'The Sunshine Underground', 'Dirty Pretty Things', 'Maximo Park', 'Babyshambles', 'The Paddingtons', 'Jamie T', 'The Libertines']"
1SBU4DvQapOFCnxMzENUkp,Good Shoes,38,"['alternative dance', 'british indie rock', 'dance-punk', 'indie rock', 'new rave']","['4kYNTq3njMHBcnv8Di0v0Y', '51Eq6WMVEOjjx9KQMAnneG', '721LNYldlmaLlKi0IQ5ClK', '7mDQwcnDUGuSoggxbUtVc1', '3TBfn8PtXr42OrTPaoC3E8', '0ucpA79hkvtJ2qtPv1yXVm', '1KlihEB7FggW8e9cMbPXAz', '0vW8z9pZMGCcRtGPGtyqiB', '0In4Vd9eYtg6VMNlX9mngU', '3On7zXKjSRYhbsuUpLJ59k', '09K1H1DgyIXHsMx2j7KTFX', '15dpP4ak7Z35TvysdicaUr', '4s80V6BJwBbS1UEbjeQejQ', '3Sr1muUE6DYihFufoHpnfc', '2LrQtNcBWufq2AjaM6swf7', '1gxXzfykdtDuod56hPkYyr', '7FPkZue0zzjHaOPJb4WCw3', '35YNL4wwv11ZkmeWWL51y7', '1MgvsJla47xsnYySv4nJU5', '6fHETUBbKmdmgybtFOFQuc']","['Young Knives', 'The Cribs', 'Little Man Tate', 'The Rakes', 'The Futureheads', 'The Holloways', 'Milburn', 'The Maccabees', 'Cajun Dance Party', 'The Sunshine Underground', 'Mystery Jets', 'The Paddingtons', 'Pete And The Pirates', 'The Rifles', 'The Rumble Strips', 'Art Brut', 'The Pigeon Detectives', 'We Are Scientists', 'Larrikin Love', 'Dirty Pretty Things']"
3TBfn8PtXr42OrTPaoC3E8,The Futureheads,43,"['alternative dance', 'british indie rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'north east england indie']","['4kYNTq3njMHBcnv8Di0v0Y', '51Eq6WMVEOjjx9KQMAnneG', '7mDQwcnDUGuSoggxbUtVc1', '1SBU4DvQapOFCnxMzENUkp', '721LNYldlmaLlKi0IQ5ClK', '7FPkZue0zzjHaOPJb4WCw3', '35YNL4wwv11ZkmeWWL51y7', '0ucpA79hkvtJ2qtPv1yXVm', '01ZP85CNi7Y9t1e0one46k', '048FBwXjFYBWxSggPDipic', '3Sr1muUE6DYihFufoHpnfc', '3On7zXKjSRYhbsuUpLJ59k', '1KlihEB7FggW8e9cMbPXAz', '1gxXzfykdtDuod56hPkYyr', '0vW8z9pZMGCcRtGPGtyqiB', '5qVBMUGPLZJlWqeLgKrs4U', '6fHETUBbKmdmgybtFOFQuc', '2qV7axHq9Jk7QqFcB3f05A', '1fy3AQc7grjf5LnCd7snSg', '5UVftEhSsIg0kkXlmfhB6M']","['Young Knives', 'The Cribs', 'The Rakes', 'Good Shoes', 'Little Man Tate', 'The Pigeon Detectives', 'We Are Scientists', 'The Holloways', 'The Enemy', 'Maximo Park', 'The Rifles', 'The Sunshine Underground', 'Milburn', 'Art Brut', 'The Maccabees', 'Boy Kill Boy', 'Dirty Pretty Things', 'The Zutons', 'The View', 'Hot Hot Heat']"
7mDQwcnDUGuSoggxbUtVc1,The Rakes,36,"['alternative dance', 'british indie rock', 'dance-punk', 'indie rock', 'new rave']","['721LNYldlmaLlKi0IQ5ClK', '4kYNTq3njMHBcnv8Di0v0Y', '0ucpA79hkvtJ2qtPv1yXVm', '1KlihEB7FggW8e9cMbPXAz', '3TBfn8PtXr42OrTPaoC3E8', '51Eq6WMVEOjjx9KQMAnneG', '1SBU4DvQapOFCnxMzENUkp', '3Sr1muUE6DYihFufoHpnfc', '3On7zXKjSRYhbsuUpLJ59k', '6fHETUBbKmdmgybtFOFQuc', '7FPkZue0zzjHaOPJb4WCw3', '5qVBMUGPLZJlWqeLgKrs4U', '35YNL4wwv11ZkmeWWL51y7', '15dpP4ak7Z35TvysdicaUr', '7M6zxq59QM0CMvvYprtzOZ', '048FBwXjFYBWxSggPDipic', '01ZP85CNi7Y9t1e0one46k', '2qV7axHq9Jk7QqFcB3f05A', '1gxXzfykdtDuod56hPkYyr', '0IBAqjHG8DSaD7PPCGnGiZ']","['Little Man Tate', 'Young Knives', 'The Holloways', 'Milburn', 'The Futureheads', 'The Cribs', 'Good Shoes', 'The Rifles', 'The Sunshine Underground', 'Dirty Pretty Things', 'The Pigeon Detectives', 'Boy Kill Boy', 'We Are Scientists', 'The Paddingtons', 'The Cinematics', 'Maximo Park', 'The Enemy', 'The Zutons', 'Art Brut', 'Babyshambles']"
1VyVjE6tvQiM8T8a3WcYQd,Jack Peñate,36,['new rave'],"['721LNYldlmaLlKi0IQ5ClK', '0vW8z9pZMGCcRtGPGtyqiB', '3Rsr4Z96O6U3lToOiV3zBh', '7FPkZue0zzjHaOPJb4WCw3', '0ucpA79hkvtJ2qtPv1yXVm', '09K1H1DgyIXHsMx2j7KTFX', '1SBU4DvQapOFCnxMzENUkp', '19t4krGrwyr10giUMdv8BK', '01ZP85CNi7Y9t1e0one46k', '4kYNTq3njMHBcnv8Di0v0Y', '2LrQtNcBWufq2AjaM6swf7', '0In4Vd9eYtg6VMNlX9mngU', '1KlihEB7FggW8e9cMbPXAz', '1fy3AQc7grjf5LnCd7snSg', '3Sr1muUE6DYihFufoHpnfc', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '2p55ldnwVuB7xKXBLHDB2y', '51Eq6WMVEOjjx9KQMAnneG', '35YNL4wwv11ZkmeWWL51y7']","['Little Man Tate', 'The Maccabees', 'Jamie T', 'The Pigeon Detectives', 'The Holloways', 'Mystery Jets', 'Good Shoes', 'The Twang', 'The Enemy', 'Young Knives', 'The Rumble Strips', 'Cajun Dance Party', 'Milburn', 'The View', 'The Rifles', 'The Futureheads', 'The Rakes', 'Get Cape. Wear Cape. Fly', 'The Cribs', 'We Are Scientists']"
1fy3AQc7grjf5LnCd7snSg,The View,44,"['britpop', 'celtic rock', 'dundee indie', 'modern rock', 'scottish indie rock', 'scottish rock']","['7FPkZue0zzjHaOPJb4WCw3', '01ZP85CNi7Y9t1e0one46k', '721LNYldlmaLlKi0IQ5ClK', '3Sr1muUE6DYihFufoHpnfc', '1KlihEB7FggW8e9cMbPXAz', '1NfJU4hy56Z4UM4iyIa1B2', '19t4krGrwyr10giUMdv8BK', '51Eq6WMVEOjjx9KQMAnneG', '0ucpA79hkvtJ2qtPv1yXVm', '14GEKKALFIO2oB9IdGXg2e', '6fHETUBbKmdmgybtFOFQuc', '4yNl6kohlH1jcbfXwkcpg9', '0IBAqjHG8DSaD7PPCGnGiZ', '048FBwXjFYBWxSggPDipic', '450iujbtN6XgiA9pv6fVZz', '14Gi3Uph96lpNB3utkoVAD', '3TBfn8PtXr42OrTPaoC3E8', '4fSPtBgFPZzygkY6MehwQ7', '2qV7axHq9Jk7QqFcB3f05A', '3Rsr4Z96O6U3lToOiV3zBh']","['The Pigeon Detectives', 'The Enemy', 'Little Man Tate', 'The Rifles', 'Milburn', 'Courteeners', 'The Twang', 'The Cribs', 'The Holloways', 'Reverend And The Makers', 'Dirty Pretty Things', 'Twisted Wheel', 'Babyshambles', 'Maximo Park', 'Razorlight', 'Hard-FI', 'The Futureheads', 'The Libertines', 'The Zutons', 'Jamie T']"
3Sr1muUE6DYihFufoHpnfc,The Rifles,34,"['british indie rock', 'modern rock']","['7FPkZue0zzjHaOPJb4WCw3', '721LNYldlmaLlKi0IQ5ClK', '0ucpA79hkvtJ2qtPv1yXVm', '1fy3AQc7grjf5LnCd7snSg', '1KlihEB7FggW8e9cMbPXAz', '01ZP85CNi7Y9t1e0one46k', '7mDQwcnDUGuSoggxbUtVc1', '51Eq6WMVEOjjx9KQMAnneG', '6fHETUBbKmdmgybtFOFQuc', '19t4krGrwyr10giUMdv8BK', '15dpP4ak7Z35TvysdicaUr', '14GEKKALFIO2oB9IdGXg2e', '3On7zXKjSRYhbsuUpLJ59k', '3TBfn8PtXr42OrTPaoC3E8', '1SBU4DvQapOFCnxMzENUkp', '4kYNTq3njMHBcnv8Di0v0Y', '1NfJU4hy56Z4UM4iyIa1B2', '4yNl6kohlH1jcbfXwkcpg9', '14Gi3Uph96lpNB3utkoVAD', '048FBwXjFYBWxSggPDipic']","['The Pigeon Detectives', 'Little Man Tate', 'The Holloways', 'The View', 'Milburn', 'The Enemy', 'The Rakes', 'The Cribs', 'Dirty Pretty Things', 'The Twang', 'The Paddingtons', 'Reverend And The Makers', 'The Sunshine Underground', 'The Futureheads', 'Good Shoes', 'Young Knives', 'Courteeners', 'Twisted Wheel', 'Hard-FI', 'Maximo Park']"
4kYNTq3njMHBcnv8Di0v0Y,Young Knives,26,"['alternative dance', 'british indie rock', 'indie rock', 'new rave', 'oxford indie']","['3TBfn8PtXr42OrTPaoC3E8', '1SBU4DvQapOFCnxMzENUkp', '7mDQwcnDUGuSoggxbUtVc1', '721LNYldlmaLlKi0IQ5ClK', '0ucpA79hkvtJ2qtPv1yXVm', '51Eq6WMVEOjjx9KQMAnneG', '3On7zXKjSRYhbsuUpLJ59k', '1gxXzfykdtDuod56hPkYyr', '2LrQtNcBWufq2AjaM6swf7', '15dpP4ak7Z35TvysdicaUr', '1KlihEB7FggW8e9cMbPXAz', '4s80V6BJwBbS1UEbjeQejQ', '3Sr1muUE6DYihFufoHpnfc', '0In4Vd9eYtg6VMNlX9mngU', '5qVBMUGPLZJlWqeLgKrs4U', '4yNl6kohlH1jcbfXwkcpg9', '1OYQ8FaGjBFrENUZ1RLvMG', '01ZP85CNi7Y9t1e0one46k', '35YNL4wwv11ZkmeWWL51y7', '0vW8z9pZMGCcRtGPGtyqiB']","['The Futureheads', 'Good Shoes', 'The Rakes', 'Little Man Tate', 'The Holloways', 'The Cribs', 'The Sunshine Underground', 'Art Brut', 'The Rumble Strips', 'The Paddingtons', 'Milburn', 'Pete And The Pirates', 'The Rifles', 'Cajun Dance Party', 'Boy Kill Boy', 'Twisted Wheel', 'The Long Blondes', 'The Enemy', 'We Are Scientists', 'The Maccabees']"
4fSPtBgFPZzygkY6MehwQ7,The Libertines,56,"['alternative rock', 'britpop', 'garage rock', 'garage rock revival', 'indie rock', 'modern rock', 'rock']","['6fHETUBbKmdmgybtFOFQuc', '0IBAqjHG8DSaD7PPCGnGiZ', '7FPkZue0zzjHaOPJb4WCw3', '0ikiOZC4SDG6OrgHLESydg', '1fy3AQc7grjf5LnCd7snSg', '51Eq6WMVEOjjx9KQMAnneG', '01ZP85CNi7Y9t1e0one46k', '2Z7UcsdweVlRbAk5wH5fsf', '6OiHleP2bHM18dXq4aZQWt', '450iujbtN6XgiA9pv6fVZz', '0vW8z9pZMGCcRtGPGtyqiB', '3Sr1muUE6DYihFufoHpnfc', '048FBwXjFYBWxSggPDipic', '0LbLWjaweRbO4FDKYlbfNt', '3M4ThdJR28z9eSMcQHAZ5G', '7mDQwcnDUGuSoggxbUtVc1', '3Rsr4Z96O6U3lToOiV3zBh', '1NfJU4hy56Z4UM4iyIa1B2', '1KlihEB7FggW8e9cMbPXAz', '1Li0eIWeMeWcOOWpImcG9H']","['Dirty Pretty Things', 'Babyshambles', 'The Pigeon Detectives', 'Peter Doherty', 'The View', 'The Cribs', 'The Enemy', 'The Last Shadow Puppets', 'The Coral', 'Razorlight', 'The Maccabees', 'The Rifles', 'Maximo Park', 'Kaiser Chiefs', 'The Fratellis', 'The Rakes', 'Jamie T', 'Courteeners', 'Milburn', 'Albert Hammond Jr']"
01ZP85CNi7Y9t1e0one46k,The Enemy,41,"['british indie rock', 'britpop', 'coventry indie', 'modern rock']","['7FPkZue0zzjHaOPJb4WCw3', '1fy3AQc7grjf5LnCd7snSg', '721LNYldlmaLlKi0IQ5ClK', '3Sr1muUE6DYihFufoHpnfc', '19t4krGrwyr10giUMdv8BK', '1KlihEB7FggW8e9cMbPXAz', '14GEKKALFIO2oB9IdGXg2e', '1NfJU4hy56Z4UM4iyIa1B2', '6fHETUBbKmdmgybtFOFQuc', '51Eq6WMVEOjjx9KQMAnneG', '14Gi3Uph96lpNB3utkoVAD', '2qV7axHq9Jk7QqFcB3f05A', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '048FBwXjFYBWxSggPDipic', '0ucpA79hkvtJ2qtPv1yXVm', '4yNl6kohlH1jcbfXwkcpg9', '2xPxXPgmZFs7x6xRFpHwkq', '3On7zXKjSRYhbsuUpLJ59k', '450iujbtN6XgiA9pv6fVZz']","['The Pigeon Detectives', 'The View', 'Little Man Tate', 'The Rifles', 'The Twang', 'Milburn', 'Reverend And The Makers', 'Courteeners', 'Dirty Pretty Things', 'The Cribs', 'Hard-FI', 'The Zutons', 'The Futureheads', 'The Rakes', 'Maximo Park', 'The Holloways', 'Twisted Wheel', 'The Ordinary Boys', 'The Sunshine Underground', 'Razorlight']"
7cfhZmKaLWzNLwHDxzugUH,Little Comets,38,['british indie rock'],"['1SBU4DvQapOFCnxMzENUkp', '0vW8z9pZMGCcRtGPGtyqiB', '3pTE9iaJTkWns3mxpNQlJV', '09K1H1DgyIXHsMx2j7KTFX', '1KlihEB7FggW8e9cMbPXAz', '7FPkZue0zzjHaOPJb4WCw3', '04weGKj3nAChyEmS9RFF5y', '721LNYldlmaLlKi0IQ5ClK', '1HOeqtP7tHkKNJNLzQ2tnr', '51Eq6WMVEOjjx9KQMAnneG', '1VyVjE6tvQiM8T8a3WcYQd', '3TBfn8PtXr42OrTPaoC3E8', '4kYNTq3njMHBcnv8Di0v0Y', '3Sr1muUE6DYihFufoHpnfc', '3Rsr4Z96O6U3lToOiV3zBh', '5ERkupmHea6uS0nwKr2zcz', '0nJmFO9huvto3PHos43STE', '0ucpA79hkvtJ2qtPv1yXVm', '4yNl6kohlH1jcbfXwkcpg9', '1fy3AQc7grjf5LnCd7snSg']","['Good Shoes', 'The Maccabees', 'Bombay Bicycle Club', 'Mystery Jets', 'Milburn', 'The Pigeon Detectives', 'The Crookes', 'Little Man Tate', 'Everything Everything', 'The Cribs', 'Jack Peñate', 'The Futureheads', 'Young Knives', 'The Rifles', 'Jamie T', 'Darwin Deez', 'Tribes', 'The Holloways', 'Twisted Wheel', 'The View']"
1KlihEB7FggW8e9cMbPXAz,Milburn,33,"['british indie rock', 'sheffield indie']","['721LNYldlmaLlKi0IQ5ClK', '0ucpA79hkvtJ2qtPv1yXVm', '7FPkZue0zzjHaOPJb4WCw3', '3Sr1muUE6DYihFufoHpnfc', '01ZP85CNi7Y9t1e0one46k', '1fy3AQc7grjf5LnCd7snSg', '7mDQwcnDUGuSoggxbUtVc1', '5qVBMUGPLZJlWqeLgKrs4U', '19t4krGrwyr10giUMdv8BK', '15dpP4ak7Z35TvysdicaUr', '14GEKKALFIO2oB9IdGXg2e', '51Eq6WMVEOjjx9KQMAnneG', '1SBU4DvQapOFCnxMzENUkp', '6fHETUBbKmdmgybtFOFQuc', '4kYNTq3njMHBcnv8Di0v0Y', '3On7zXKjSRYhbsuUpLJ59k', '4jAjUpG6nVduqD5icoVMy0', '4yNl6kohlH1jcbfXwkcpg9', '3TBfn8PtXr42OrTPaoC3E8', '1NfJU4hy56Z4UM4iyIa1B2']","['Little Man Tate', 'The Holloways', 'The Pigeon Detectives', 'The Rifles', 'The Enemy', 'The View', 'The Rakes', 'Boy Kill Boy', 'The Twang', 'The Paddingtons', 'Reverend And The Makers', 'The Cribs', 'Good Shoes', 'Dirty Pretty Things', 'Young Knives', 'The Sunshine Underground', 'Harrisons', 'Twisted Wheel', 'The Futureheads', 'Courteeners']"
79RmzX8i9w6YwqJjg3O1MY,Blaenavon,34,['english indie rock'],"['3E3NOIlw2s1ZPU9GRB9jaq', '52pNByiBWx6SVMMqqcCA74', '6hWReUQlQwLTYlmZ1vltRB', '4fgXfJCQnK6c44u4KzAtQP', '0hSgRl2U8kSaJLE2Di325f', '5CMAV0Fr8uS2YqlR1ZG5lA', '0vnJ2wR879kbb5MuzblVOb', '1ShwUjKIwQRaUJij7jgRhp', '7MkyChCSbNBozQ6jq79lop', '7DruTvBV7owt1aSAZHsU58', '4Xxkt0tSJr1uNxGDZcJLRc', '4hfrzKkUsrb3Cz209SKxbo', '6jCJXKWlZky694nYGcJlm1', '7jZycSvTyx0W9poD4PjEIG', '45FqwUG4hTT6d39r2HUsUe', '22RISwgVJyZu9lpqAcv1F5', '0ZSjRETud0Y3BZ3aLNKzAz', '6hl5k4gLl1p3sjhHcb57t2', '2oVmQT6s29pVIKpqJkyxBS', '2ATweaQe83QUQVjM8LMh7J']","['JAWS', 'The Magic Gang', 'King No-One', 'Sundara Karma', 'Bad Sounds', 'High Tyde', 'Clean Cut Kid', 'The Night Café', 'Marsicans', 'Viola Beach', 'VANT', 'Ten Tonnes', 'CHILDCARE', 'The Hunna', 'Sea Girls', 'Blossoms', 'Superfood', 'Circa Waves', 'Black Honey', 'Gengahr']"
4BntNFyiN3VGG4hhRRZt9d,The Subways,47,"['garage rock', 'garage rock revival', 'modern rock', 'new rave']","['6fHETUBbKmdmgybtFOFQuc', '7FPkZue0zzjHaOPJb4WCw3', '35YNL4wwv11ZkmeWWL51y7', '048FBwXjFYBWxSggPDipic', '4DToQR3aKrHQSSRzSz8Nzt', '7vkiEK5D7Gf0z4M1Va0CXD', '14Gi3Uph96lpNB3utkoVAD', '0LbLWjaweRbO4FDKYlbfNt', '7mDQwcnDUGuSoggxbUtVc1', '2bcrMsFlF632EQ6VZERWFu', '3TBfn8PtXr42OrTPaoC3E8', '3M4ThdJR28z9eSMcQHAZ5G', '450iujbtN6XgiA9pv6fVZz', '3Sr1muUE6DYihFufoHpnfc', '3r6Sk3pYxdJk7MekhBGgMR', '0IBAqjHG8DSaD7PPCGnGiZ', '1fy3AQc7grjf5LnCd7snSg', '01ZP85CNi7Y9t1e0one46k', '2qlAMLpUyBjZgnzuFXXZXI', '51Eq6WMVEOjjx9KQMAnneG']","['Dirty Pretty Things', 'The Pigeon Detectives', 'We Are Scientists', 'Maximo Park', 'The Hives', 'The Vines', 'Hard-FI', 'Kaiser Chiefs', 'The Rakes', 'The Bravery', 'The Futureheads', 'The Fratellis', 'Razorlight', 'The Rifles', 'Blood Red Shoes', 'Babyshambles', 'The View', 'The Enemy', 'Klaxons', 'The Cribs']"
0KU55rzxAihPhi27MAuz9O,The Big Moon,43,['london indie'],"['1xVcjJ5YsYOClO2Unt3Rm8', '2DaP4uXwKOXAaD77XokW9a', '2ATweaQe83QUQVjM8LMh7J', '04JIxSs2P0iteVWtaskfeh', '2oVmQT6s29pVIKpqJkyxBS', '52pNByiBWx6SVMMqqcCA74', '0hSgRl2U8kSaJLE2Di325f', '09Lrr4vGyWxxsuo3lrZW7f', '5JWEBEt8VxHHxYKFmpzjwD', '0ZSjRETud0Y3BZ3aLNKzAz', '6zWJfH1TTmIqEi7EV35HGr', '3E3NOIlw2s1ZPU9GRB9jaq', '1ukEEwzjucRtFTxiw2DrDZ', '33ReZaGVb63WaJE68WgWuU', '4hfrzKkUsrb3Cz209SKxbo', '7MkyChCSbNBozQ6jq79lop', '4S2f4BosAW2oF9AfGEK8ZL', '4T4JE09FOmRgv2Wzb6JaOR', '3btzEQD6sugImIHPMRgkwV', '79RmzX8i9w6YwqJjg3O1MY']","['Sunflower Bean', 'Dream Wife', 'Gengahr', 'Sports Team', 'Black Honey', 'The Magic Gang', 'Bad Sounds', 'Our Girl', 'The Orielles', 'Superfood', 'Pip Blom', 'JAWS', 'Goat Girl', 'Lauran Hibberd', 'Ten Tonnes', 'Marsicans', 'Boy Azooga', 'Willie J Healey', 'Wolf Alice', 'Blaenavon']"
2oVmQT6s29pVIKpqJkyxBS,Black Honey,43,"['brighton indie', 'english indie rock', 'modern alternative rock', 'modern rock']","['6hWReUQlQwLTYlmZ1vltRB', '0ZSjRETud0Y3BZ3aLNKzAz', '3E3NOIlw2s1ZPU9GRB9jaq', '4fgXfJCQnK6c44u4KzAtQP', '0KU55rzxAihPhi27MAuz9O', '4Xxkt0tSJr1uNxGDZcJLRc', '3uhfMjcE5HJqMIWh3Iolw0', '0hSgRl2U8kSaJLE2Di325f', '52pNByiBWx6SVMMqqcCA74', '2ATweaQe83QUQVjM8LMh7J', '5CMAV0Fr8uS2YqlR1ZG5lA', '1ShwUjKIwQRaUJij7jgRhp', '4QLxrnoxEmvV8TT7gkqgM5', '0FHPAcPoHtExxmF68aEChO', '7AgbaohUbhWwjjNKCSOB2x', '22RISwgVJyZu9lpqAcv1F5', '4hfrzKkUsrb3Cz209SKxbo', '04JIxSs2P0iteVWtaskfeh', '6jCJXKWlZky694nYGcJlm1', '45FqwUG4hTT6d39r2HUsUe']","['King No-One', 'Superfood', 'JAWS', 'Sundara Karma', 'The Big Moon', 'VANT', 'The Pale White', 'Bad Sounds', 'The Magic Gang', 'Gengahr', 'High Tyde', 'The Night Café', 'Estrons', 'King Nun', 'Anteros', 'Blossoms', 'Ten Tonnes', 'Sports Team', 'CHILDCARE', 'Sea Girls']"
2ATweaQe83QUQVjM8LMh7J,Gengahr,41,['english indie rock'],"['0ZSjRETud0Y3BZ3aLNKzAz', '3E3NOIlw2s1ZPU9GRB9jaq', '0hSgRl2U8kSaJLE2Di325f', '0KU55rzxAihPhi27MAuz9O', '52pNByiBWx6SVMMqqcCA74', '4T4JE09FOmRgv2Wzb6JaOR', '4fgXfJCQnK6c44u4KzAtQP', '2oVmQT6s29pVIKpqJkyxBS', '79RmzX8i9w6YwqJjg3O1MY', '4hfrzKkUsrb3Cz209SKxbo', '5kkANnP50OoBkxc8JRuTsA', '7MkyChCSbNBozQ6jq79lop', '2GLV4oAUIsOw1PIHthXqpF', '5CMAV0Fr8uS2YqlR1ZG5lA', '2XddLUPFBmTonCFy8uB3uc', '6jCJXKWlZky694nYGcJlm1', '1ShwUjKIwQRaUJij7jgRhp', '3VRqGLyj4cnRers46I0Yk4', '0vnJ2wR879kbb5MuzblVOb', '04JIxSs2P0iteVWtaskfeh']","['Superfood', 'JAWS', 'Bad Sounds', 'The Big Moon', 'The Magic Gang', 'Willie J Healey', 'Sundara Karma', 'Black Honey', 'Blaenavon', 'Ten Tonnes', 'Spring King', 'Marsicans', 'Mellah', 'High Tyde', 'Swim Deep', 'CHILDCARE', 'The Night Café', 'SPINN', 'Clean Cut Kid', 'Sports Team']"
